book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2256,177,10,13187,478,3,33,2021,106,3
1616,336,9,19519,272,1,10,2017,171,1
2572,39,1,19211,332,4,41,2016,89,1
1983,176,2,29969,634,5,26,2003,145,4
680,104,10,17106,665,8,14,2010,129,3
496,378,10,9912,231,9,37,2018,183,2
296,425,5,15247,84,4,15,2017,26,3
720,318,4,29263,433,10,13,2010,31,7
702,363,10,17802,113,7,31,2009,128,4
483,274,1,18555,541,8,41,2009,72,3
502,91,1,22424,194,3,30,2010,161,5
1437,95,4,29824,110,10,11,2018,53,5
2501,304,2,14895,230,7,41,2016,117,1
394,355,8,9973,222,6,50,2015,116,2
1139,3,8,21532,348,1,34,2007,31,1
2133,93,4,12678,476,5,5,2001,52,1
319,168,10,12600,390,4,10,2016,81,4
175,306,5,7334,241,9,30,2003,105,4
1282,446,5,25414,182,8,49,2015,21,5
2856,283,5,4647,79,2,12,2009,93,6
2001,422,9,23523,366,7,42,2010,41,2
433,413,10,11843,436,6,23,2001,157,5
202,52,7,27605,602,4,40,2005,138,7
539,82,9,2649,132,1,20,2011,85,7
1203,325,5,19881,573,3,33,2009,183,5
443,351,6,14729,520,9,39,2013,187,5
1179,374,7,24052,113,6,27,2021,142,3
1957,375,3,2334,193,5,14,2002,26,4
583,392,7,10513,75,2,13,2011,131,6
2665,443,8,23116,533,3,35,2003,141,5
2284,342,3,16157,442,6,9,2003,110,2
783,146,8,14621,145,4,28,2007,4,1
553,421,9,6192,308,3,14,2021,72,1
2133,222,5,14828,163,3,6,2013,93,6
1572,308,8,2063,109,10,5,2002,26,3
424,368,10,20049,414,1,21,2013,127,5
2485,158,3,12950,76,1,34,2017,48,5
1540,244,4,19669,169,4,29,2005,20,5
609,120,8,14308,492,4,43,2000,165,2
1967,449,4,10025,402,1,30,2003,73,3
2217,187,2,11677,582,2,30,2021,73,3
209,335,3,21634,245,4,31,2001,65,1
1606,214,7,19276,643,3,50,2003,101,1
2379,312,10,18990,281,9,6,2011,187,7
1221,439,6,26849,431,5,35,2020,181,1
610,248,9,12835,526,7,38,2021,155,7
907,275,7,18239,206,1,9,2021,178,6
1827,159,4,16639,430,5,6,2019,39,5
1275,232,10,10727,559,6,5,2012,22,3
2724,173,10,14371,121,5,43,2007,195,4
287,37,8,2679,476,8,9,2004,92,6
2937,422,10,27638,102,2,27,2016,67,5
681,363,7,20013,323,2,2,2003,38,3
499,445,7,438,185,1,14,2003,25,3
2868,269,1,22230,684,10,14,2020,33,7
2772,127,4,11960,359,7,47,2012,58,7
525,182,8,3697,120,9,16,2013,28,1
1912,275,1,4835,650,1,8,2021,111,6
1537,303,5,12124,600,4,48,2017,131,2
457,352,5,29004,342,9,32,2019,39,2
2292,415,3,17881,397,6,41,2007,139,1
1351,279,7,26714,327,1,6,2011,187,7
1583,68,9,25952,114,6,14,2009,138,6
200,351,5,11229,262,7,50,2009,136,5
1790,173,9,25590,97,10,8,2021,138,5
1119,335,3,6967,535,8,37,2005,115,7
2091,429,8,13119,604,10,12,2005,169,4
2932,294,7,26353,168,6,33,2014,76,4
1972,13,9,13862,471,8,48,2002,108,3
2763,57,10,7192,373,10,22,2013,110,2
2611,162,5,2896,475,8,25,2012,129,7
2355,126,7,21852,95,8,41,2009,53,6
585,398,8,23146,387,1,32,2009,11,2
303,341,4,4268,582,10,38,2006,20,7
2885,150,3,16853,203,8,22,2018,75,4
1384,295,1,22897,161,3,33,2019,119,3
337,309,8,13249,492,5,5,2000,160,2
447,287,10,5267,191,1,4,2009,161,4
1366,160,3,14041,271,5,28,2002,30,4
34,121,2,9012,640,8,37,2003,47,2
2229,15,3,1266,230,8,18,2020,32,1
2514,445,4,14244,663,10,27,2004,99,1
659,321,9,4107,123,9,32,2008,49,4
1039,141,7,7121,213,10,34,2007,198,4
2229,38,5,7201,197,1,50,2005,165,3
1598,137,8,10194,343,2,4,2004,85,6
2383,331,3,12906,141,3,44,2000,12,6
854,274,2,11757,556,10,14,2013,181,4
2455,80,5,2418,378,7,32,2014,195,2
2037,323,9,16408,568,4,11,2016,183,1
2990,347,1,19378,453,3,12,2006,14,4
732,445,2,2250,79,1,37,2002,91,2
621,216,4,22988,616,6,35,2016,7,3
1239,332,10,9725,342,6,18,2018,95,3
1549,13,1,10679,560,5,32,2007,48,3
818,151,1,22935,401,3,46,2009,39,2
2402,232,7,16525,470,4,35,2009,119,3
1565,229,2,6944,585,6,20,2016,29,6
1678,264,5,7791,575,6,33,2015,73,7
1865,34,3,24892,470,2,4,2008,110,6
1336,392,4,1673,123,8,5,2012,154,7
2661,366,2,9009,104,7,16,2015,66,3
781,77,5,12946,179,3,18,2021,32,2
2784,187,8,2736,155,8,42,2017,58,6
2007,312,6,24157,386,8,26,2014,184,6
2497,36,10,14161,191,8,45,2011,60,6
643,118,5,15416,213,1,33,2017,9,1
2206,279,8,28548,566,7,3,2012,38,1
2766,55,5,14790,364,8,29,2006,12,3
689,75,2,20119,278,10,49,2017,118,6
502,210,7,4353,639,5,40,2017,134,1
1657,314,4,26358,670,9,17,2001,55,1
750,261,4,11639,366,2,50,2017,121,7
695,340,7,12344,127,8,10,2000,55,6
1343,20,4,21413,559,4,40,2020,98,1
1641,125,2,7849,446,9,41,2004,183,5
235,288,10,28537,111,4,40,2006,189,6
2225,332,5,17750,316,3,35,2000,171,4
2789,71,8,200,586,2,4,2008,187,1
1444,174,5,3008,534,6,27,2000,184,3
1137,254,4,29021,537,5,10,2005,14,4
147,337,6,23017,684,5,24,2015,34,2
2262,408,3,4566,609,2,1,2014,61,3
1164,85,10,28638,550,9,50,2014,99,2
1289,442,9,11608,77,7,30,2015,111,1
1243,431,8,1119,676,4,40,2009,7,2
647,384,6,21041,383,5,11,2013,155,2
1658,205,7,26692,435,6,16,2008,104,7
631,230,7,12820,275,6,40,2018,158,5
1861,417,4,9536,283,9,50,2000,75,3
1146,26,9,2777,403,7,37,2007,45,5
623,422,9,19086,235,1,21,2008,18,5
813,262,7,2666,578,5,4,2013,49,3
1299,24,10,11865,98,4,25,2017,107,2
1816,262,4,19852,378,3,30,2015,47,1
667,183,8,10234,610,4,33,2011,102,5
2812,9,10,11505,97,9,38,2011,183,7
1019,326,10,10266,527,3,24,2001,115,2
470,340,4,11760,350,3,38,2006,182,7
1069,268,9,28559,686,3,20,2004,137,5
2456,292,3,20137,496,7,6,2007,155,7
1748,147,2,23034,535,9,30,2005,178,5
2623,230,9,23040,555,3,45,2004,198,1
1163,441,2,25869,520,8,2,2020,144,1
2363,91,10,5225,297,7,47,2006,107,2
2631,62,6,3245,493,7,6,2017,160,4
1176,178,9,17601,165,8,26,2006,23,5
953,358,8,28019,636,8,30,2012,93,2
2724,115,6,16783,325,9,32,2019,144,7
1046,319,8,2382,596,1,34,2007,117,5
1074,449,5,29572,459,10,15,2019,104,2
1978,219,8,28523,394,10,14,2004,150,3
2646,383,2,25288,327,2,14,2010,180,2
454,408,7,22899,554,10,15,2005,197,4
283,23,1,13684,261,1,24,2019,16,3
921,101,6,5685,418,5,23,2011,162,2
2011,30,9,22067,118,8,49,2017,199,6
2963,355,2,13592,323,2,35,2010,64,5
166,442,6,27203,477,2,5,2003,166,4
1759,354,9,14122,199,10,5,2012,71,5
1597,250,5,10837,381,2,35,2021,112,1
2308,260,5,20310,199,4,25,2008,116,4
2524,319,1,25211,213,7,18,2005,119,5
1438,74,7,18392,279,5,33,2019,77,6
2312,164,8,23296,243,7,48,2020,68,6
2037,147,6,24069,392,8,33,2008,70,7
279,381,1,23990,172,6,1,2007,107,4
536,223,1,17489,294,7,1,2015,148,4
2421,15,4,8758,212,6,11,2007,37,1
2478,80,4,17891,319,9,4,2009,140,4
1172,155,3,11746,224,7,27,2020,152,5
2282,412,10,5891,127,9,47,2009,98,4
1988,141,6,26491,270,9,41,2008,89,4
1768,146,3,3281,686,5,6,2012,143,7
2960,419,1,24066,679,5,30,2019,88,3
1590,189,9,14104,169,8,50,2018,4,7
1744,28,3,21439,273,1,6,2020,197,1
2353,444,6,6019,696,8,6,2005,164,4
2524,380,2,11452,585,4,18,2016,78,3
25,22,5,28101,637,10,35,2006,8,4
2292,58,9,14291,664,2,32,2011,49,7
165,165,1,12754,527,9,27,2021,15,2
1243,270,6,19629,470,8,49,2020,124,7
1815,134,9,22031,604,5,10,2012,62,4
1212,271,6,7555,588,8,25,2015,143,4
2399,171,4,29048,491,10,49,2004,42,5
2234,75,6,27602,329,9,18,2005,102,5
1504,346,8,9451,610,1,23,2009,188,2
2506,238,2,12406,422,6,50,2005,22,1
2502,142,10,11774,529,2,24,2005,186,5
2631,345,9,18214,76,9,21,2019,160,7
1874,180,5,8324,393,6,16,2011,4,5
2180,83,1,455,320,1,3,2003,124,2
2749,254,3,19834,99,1,17,2012,135,3
1303,92,3,12778,628,2,45,2019,188,4
1183,93,9,28277,620,3,23,2012,84,4
2090,189,6,22255,205,8,45,2012,26,6
2863,421,1,22294,207,7,40,2007,37,4
1977,74,5,5306,695,7,40,2009,106,5
1836,152,4,21685,577,6,26,2004,37,6
2854,161,6,28596,420,1,50,2019,103,5
1855,183,3,1142,245,6,5,2005,68,7
187,170,1,16026,615,2,27,2009,6,6
1064,223,8,15045,695,6,10,2005,128,3
1511,369,10,27804,424,1,2,2006,76,6
611,148,3,21169,199,1,2,2020,8,1
2635,169,10,10425,95,2,27,2001,30,1
1810,432,7,6066,647,6,39,2021,3,1
1811,65,2,12104,197,4,2,2012,99,1
2333,350,3,7290,464,7,6,2019,168,6
2645,430,9,18796,298,7,48,2007,97,2
87,417,5,1003,376,1,8,2004,184,5
254,320,3,6291,146,9,13,2006,143,2
387,282,4,5293,544,2,32,2013,181,2
2754,427,1,14810,154,6,36,2007,100,6
1675,337,6,10452,181,4,25,2021,190,5
2470,365,8,352,268,5,29,2006,4,4
2906,209,9,25455,450,10,24,2015,132,3
1848,214,3,4419,525,7,3,2003,198,7
886,127,3,20137,180,8,27,2000,91,5
2590,24,4,24315,433,3,14,2006,87,3
167,157,9,14423,685,1,40,2004,91,7
1645,84,8,20353,615,4,9,2002,83,1
1653,138,2,29847,340,8,3,2001,189,3
2448,174,7,28797,545,2,19,2021,180,2
706,231,6,26936,102,4,45,2004,60,6
2170,379,6,4473,531,2,22,2001,39,3
386,408,10,8079,492,9,13,2002,114,4
358,51,6,4866,175,2,18,2020,10,3
705,204,9,6329,201,7,18,2003,104,6
2078,299,3,24014,547,10,34,2017,42,6
1228,78,3,16181,286,9,49,2007,33,6
487,4,7,10076,385,10,22,2010,171,2
1443,178,5,2420,156,8,12,2016,72,1
906,53,9,15062,89,8,10,2000,176,4
261,101,4,2817,320,7,6,2018,188,1
1520,417,4,4762,227,8,3,2009,160,4
771,352,2,2246,443,1,3,2006,27,6
2972,312,6,25967,278,4,22,2008,105,4
2257,17,6,11465,133,9,32,2019,1,5
167,384,9,23805,503,4,31,2003,53,1
1296,106,8,23324,568,2,13,2006,69,5
1328,386,1,16084,437,5,31,2005,82,6
2593,80,2,16132,446,1,7,2005,144,5
2323,296,1,4279,691,9,2,2010,25,7
303,109,9,1166,146,6,30,2018,13,1
507,62,9,20697,529,6,9,2011,173,1
459,183,2,8356,220,8,2,2008,100,7
2709,170,5,28446,469,10,25,2014,133,2
2565,383,9,27415,236,10,24,2005,37,3
1123,117,2,6859,492,3,22,2004,112,2
119,351,2,14584,517,10,18,2009,152,7
2574,382,4,8264,478,10,9,2016,23,5
498,294,5,4826,468,3,44,2008,120,1
2057,261,7,22128,627,4,1,2008,51,5
901,46,5,20856,514,5,30,2013,95,4
1349,92,8,1063,253,10,32,2021,24,7
2281,138,5,11368,251,7,2,2002,165,6
2952,81,1,23335,218,2,8,2009,21,3
2281,355,7,10542,654,7,6,2011,32,3
1294,344,5,27686,156,4,19,2008,18,6
720,167,9,696,349,3,32,2005,77,1
206,158,10,24810,314,3,42,2009,49,1
2297,100,6,20359,687,7,9,2017,139,2
2356,181,9,17342,655,10,27,2021,126,1
203,188,8,26514,651,4,1,2018,172,5
722,39,3,29046,668,5,34,2000,63,1
923,355,2,26686,375,10,14,2016,111,4
744,116,3,20015,380,3,33,2015,36,5
2021,94,5,6267,472,1,33,2011,33,1
2770,83,5,17095,88,2,33,2001,111,5
2967,264,9,25410,529,6,50,2008,119,6
228,147,6,7889,620,9,22,2002,53,3
1407,294,4,19531,326,2,22,2000,105,6
1153,272,8,23484,142,3,33,2013,121,7
920,73,9,29514,366,2,37,2007,171,7
880,75,4,17800,580,5,43,2004,46,1
1902,404,1,13447,409,2,38,2006,52,4
863,64,7,3633,333,3,37,2015,66,1
1701,104,1,15310,506,6,14,2010,76,5
1487,30,1,19511,548,9,3,2005,167,6
2228,334,8,15723,587,6,48,2004,179,5
1739,72,5,16465,271,1,24,2006,57,4
253,160,1,4741,588,6,27,2006,79,2
2415,88,6,18492,75,9,13,2011,75,6
2768,116,1,11125,656,10,8,2008,20,5
2597,135,7,19419,95,2,13,2020,105,1
2784,371,10,9929,545,3,48,2012,138,3
1401,218,5,3546,389,5,20,2005,121,7
434,23,10,28403,664,8,10,2015,83,4
2162,75,5,10028,468,6,5,2007,21,7
758,39,4,27183,125,2,38,2019,189,1
1600,42,1,28351,615,8,50,2020,3,2
609,415,3,7548,454,7,15,2019,5,6
2739,230,5,18383,394,9,22,2003,79,2
1049,301,7,15675,657,3,16,2016,164,3
367,346,7,9009,190,8,48,2020,165,5
613,395,9,27595,135,2,25,2010,90,3
2620,131,10,24849,403,6,22,2004,40,1
2055,170,9,4715,628,5,8,2010,78,4
277,262,9,18753,608,3,21,2008,145,7
714,31,4,5822,100,3,50,2003,161,1
1071,168,1,12898,410,8,22,2013,145,4
1860,359,4,11004,470,2,43,2009,88,3
1084,63,5,2848,410,1,2,2016,97,2
1197,238,4,5804,108,9,17,2014,144,4
116,386,10,19868,536,8,13,2015,197,4
2288,232,5,23556,282,9,3,2007,57,3
2028,348,4,10375,339,5,19,2010,83,5
2677,241,10,1878,290,1,20,2003,140,2
816,246,5,10286,412,10,39,2016,172,4
2508,147,2,23402,620,4,18,2011,105,2
1818,22,2,19150,96,6,33,2021,96,7
522,7,1,10453,666,1,5,2009,4,5
2953,374,4,4469,159,5,16,2003,17,7
2317,395,4,8347,79,7,39,2021,21,5
1737,33,10,18104,667,8,21,2020,135,7
1693,443,2,23662,291,2,49,2019,46,6
1822,424,5,11023,612,6,14,2001,150,2
243,342,8,26877,266,7,30,2008,34,5
1429,414,2,24267,579,6,37,2007,39,1
2328,265,4,13026,553,4,35,2007,52,7
2620,372,5,23800,675,7,23,2003,103,5
1548,206,10,20353,510,1,27,2016,128,3
2280,74,6,18007,450,1,13,2016,196,3
62,337,1,388,519,8,30,2018,73,7
2852,226,10,2251,305,5,35,2007,62,1
979,200,2,28950,594,3,46,2003,4,6
1519,313,4,21115,311,7,40,2010,88,1
560,287,6,29455,421,7,13,2005,121,1
422,265,3,15153,168,2,23,2006,58,5
956,9,3,27297,634,1,7,2017,161,6
558,425,7,15595,511,8,6,2013,111,4
1912,386,9,6355,209,5,1,2021,52,2
1897,316,1,3868,224,2,45,2013,9,3
2051,403,2,15248,381,6,49,2005,190,6
1126,285,6,29435,683,6,10,2010,21,6
2246,224,6,12141,470,8,44,2019,109,3
2960,332,4,11056,306,1,39,2021,172,2
1928,52,9,26668,396,1,6,2019,165,7
1588,8,10,130,640,3,34,2004,114,7
263,119,1,10330,567,6,22,2011,112,1
1828,139,7,13828,177,5,45,2013,128,4
304,377,9,5792,323,10,23,2004,21,5
1166,196,7,10935,402,7,19,2012,61,3
1037,246,9,6791,121,6,46,2004,115,6
2455,118,2,17639,618,1,26,2016,124,5
2569,162,1,2766,409,9,4,2001,26,7
46,191,4,21428,123,8,33,2009,111,7
2747,430,3,8743,327,6,42,2010,51,6
449,191,2,24381,694,8,38,2008,47,7
2386,175,4,1387,330,6,13,2020,135,7
2367,80,9,559,211,6,16,2000,185,4
1371,38,1,8083,142,5,21,2005,198,4
1160,153,5,29836,188,8,47,2020,169,6
2569,389,2,10393,650,2,10,2004,73,1
1829,170,3,29173,341,1,21,2018,81,5
2696,431,7,10580,631,8,16,2019,192,2
2909,180,7,13769,697,8,31,2008,69,5
1214,200,7,23518,584,8,1,2012,185,3
1088,210,4,2512,535,2,22,2011,59,5
1611,106,3,21190,132,9,48,2018,142,1
886,387,10,4288,291,3,6,2019,128,4
1659,95,9,22296,119,2,13,2012,30,7
2087,399,9,4680,239,2,2,2021,180,2
1095,172,7,5728,556,2,27,2017,34,5
1140,148,3,12178,475,5,47,2004,156,6
536,282,9,16051,642,6,20,2016,117,5
1734,40,3,18687,309,8,39,2018,119,1
1471,287,8,5080,566,5,21,2002,178,3
1217,209,5,22137,574,2,48,2004,108,7
849,362,1,11871,663,2,26,2004,93,3
2125,128,4,11974,279,3,23,2008,36,4
1250,52,7,28308,653,4,44,2007,139,7
237,163,2,911,243,4,9,2011,154,2
2952,358,6,1133,182,1,42,2005,108,4
1277,377,9,338,478,10,21,2013,108,3
499,376,2,17108,485,7,32,2003,163,7
539,96,9,17152,350,9,40,2003,88,4
393,7,1,3323,499,2,23,2000,91,2
2982,172,5,19514,291,6,15,2016,152,7
1144,26,9,5130,628,10,28,2006,107,6
2547,179,7,20325,492,2,21,2007,53,1
647,337,8,15409,140,5,9,2004,104,2
927,157,1,15160,470,4,42,2009,79,5
29,394,7,6562,483,10,40,2009,62,3
1377,88,8,11628,201,2,10,2010,48,5
1641,384,3,21554,419,4,33,2016,98,4
1876,134,1,180,657,1,18,2014,107,7
1163,65,1,27540,576,10,20,2005,141,5
1346,163,2,27997,262,9,3,2012,148,7
2024,119,2,5542,381,1,23,2009,107,1
2226,339,2,18889,545,7,22,2014,183,4
1079,173,4,415,333,4,18,2009,119,4
2648,288,5,11556,620,1,7,2004,163,7
2259,448,1,13024,482,5,41,2004,79,6
2182,423,5,19627,382,9,42,2014,31,5
2313,44,10,23005,673,8,26,2005,118,1
2130,316,2,22590,614,7,37,2013,187,4
492,449,7,27055,179,9,30,2007,58,7
112,422,8,19017,484,1,33,2003,31,6
222,120,4,8116,80,9,32,2016,158,4
239,78,7,16009,526,10,44,2014,25,2
1824,54,7,29194,84,4,48,2004,53,7
538,332,8,22721,181,7,23,2012,84,3
545,285,6,4445,93,4,1,2004,132,6
1268,194,8,28894,610,3,25,2019,48,7
2475,237,3,23721,352,9,19,2018,45,3
2857,86,4,29796,490,2,47,2017,125,4
1027,15,10,20525,234,3,1,2013,198,3
1691,200,2,21936,334,1,18,2010,5,7
213,49,9,13858,128,5,42,2014,128,5
2913,368,3,7423,173,6,44,2014,128,5
2081,318,7,14067,577,9,3,2006,130,7
1108,65,9,10078,584,5,1,2011,198,6
1746,106,5,9258,426,5,47,2016,163,4
2632,234,2,1103,413,9,46,2018,21,2
2456,392,1,11417,449,7,16,2020,166,1
2517,279,1,3665,357,1,6,2005,104,4
1750,372,5,7704,644,6,9,2013,106,7
741,441,2,12042,251,5,25,2018,59,1
2301,6,7,21381,547,2,3,2018,52,3
2466,233,8,2465,531,7,35,2005,18,3
186,329,2,20800,661,3,4,2011,88,3
1692,81,4,29705,179,5,42,2007,8,4
709,285,5,21458,641,10,4,2011,76,4
2361,135,2,13568,609,9,49,2010,21,6
509,444,5,16489,177,2,16,2011,4,3
2155,256,2,23409,123,6,40,2013,151,1
284,101,1,14242,279,2,24,2001,106,2
1923,105,7,18025,432,5,11,2013,118,1
2504,154,9,1025,257,2,39,2008,2,6
1144,365,7,17623,261,5,40,2002,72,2
2460,9,5,13605,361,3,22,2017,17,5
688,70,6,6072,678,9,13,2021,183,5
1004,242,9,7540,128,3,37,2010,183,2
2919,137,4,22377,650,7,27,2009,137,1
2968,107,10,24730,402,7,1,2006,17,3
1860,408,5,17097,612,8,17,2020,100,7
613,349,4,22507,218,4,20,2003,103,5
2573,303,3,24630,535,4,36,2010,115,3
2664,394,9,25746,376,3,24,2012,57,7
421,69,9,21850,331,1,39,2018,79,1
1169,187,9,26567,135,10,15,2003,169,1
2947,252,5,23925,377,8,35,2013,132,4
2269,22,3,27430,351,7,9,2017,66,5
411,400,4,16140,493,8,12,2004,151,4
994,223,8,5851,142,1,41,2009,104,4
2588,144,4,20757,374,10,11,2005,189,7
373,80,6,2213,135,3,4,2004,36,2
419,75,6,20867,153,5,29,2005,176,6
1979,11,4,11754,256,1,31,2021,175,4
1430,86,6,28076,183,8,29,2002,180,3
923,82,4,12524,295,5,47,2014,145,1
1101,221,9,23297,694,9,6,2010,78,6
1796,106,3,17015,187,9,11,2010,51,7
395,444,8,3131,251,3,15,2009,160,1
819,214,9,8204,254,6,46,2015,85,5
76,65,5,24065,564,1,25,2013,93,1
2441,369,5,21508,150,6,49,2006,112,5
200,199,2,27800,650,8,46,2001,12,5
2120,287,7,18845,202,4,24,2001,20,7
2838,278,4,29450,363,6,14,2004,23,7
2209,408,6,15905,521,5,22,2021,21,6
1196,81,6,5691,85,3,12,2003,102,7
467,27,9,6421,279,3,17,2013,119,4
498,178,7,25224,331,8,7,2004,135,6
1807,383,1,15836,149,6,39,2018,163,3
2164,117,5,145,203,5,39,2000,193,2
2652,128,1,22480,298,4,19,2019,174,2
2652,378,2,8486,433,2,47,2005,55,3
313,250,1,16445,345,7,6,2008,143,5
913,45,4,11345,638,5,35,2015,27,3
1074,388,8,28157,212,8,46,2015,34,5
1999,98,5,18571,240,4,39,2018,61,2
2788,420,8,11768,227,6,34,2009,129,5
286,262,8,26025,238,10,20,2009,97,3
53,46,2,14898,190,10,37,2020,14,2
2722,317,10,27922,311,1,11,2017,44,6
650,151,8,23710,87,9,23,2006,50,5
1220,314,7,1474,251,7,16,2010,150,2
2378,59,8,1681,171,2,6,2014,32,5
507,253,3,26987,423,2,9,2008,174,1
431,33,7,21041,389,5,31,2018,29,4
1132,125,5,10252,110,1,43,2018,113,5
1467,8,8,17133,366,2,25,2001,108,5
2263,372,10,8253,503,2,16,2019,191,2
1486,166,6,14049,274,6,40,2002,119,4
1119,47,10,28627,329,5,49,2016,150,3
209,65,10,1954,95,5,12,2006,122,1
2918,67,8,520,257,8,48,2021,65,7
1810,345,8,19139,258,10,11,2007,169,6
2922,175,7,9301,363,4,5,2007,31,7
2648,85,9,25569,98,7,40,2004,41,4
1356,383,6,8738,548,3,44,2016,39,2
499,187,2,24932,504,6,18,2019,68,2
384,399,5,11946,112,9,43,2013,160,7
1738,70,4,27793,188,5,17,2015,151,7
210,90,1,4626,449,7,35,2018,155,5
868,169,10,21303,226,9,35,2017,178,7
1966,153,2,18965,127,1,28,2012,60,1
443,111,9,25124,626,7,39,2014,57,7
2092,86,8,6621,575,10,9,2009,163,1
2024,154,10,2705,442,5,38,2002,103,1
1815,390,2,16383,490,7,20,2013,161,3
2255,204,9,2055,316,4,30,2012,124,2
2424,274,3,11990,554,1,45,2013,87,7
487,412,8,23954,690,7,43,2016,147,6
1115,248,7,14030,488,7,19,2003,123,1
2242,124,8,9812,143,9,11,2018,162,4
2130,145,7,11723,530,10,6,2007,162,5
555,33,6,21312,273,7,13,2004,65,1
2443,318,6,25113,313,9,1,2018,197,2
768,55,2,20870,503,7,37,2005,95,3
1448,165,5,27270,105,5,18,2014,199,6
426,49,6,26469,263,10,42,2000,155,4
2054,446,7,24659,184,6,14,2010,171,1
1089,276,6,3626,193,4,15,2014,92,2
582,437,10,27828,435,1,37,2010,66,1
855,390,4,28076,323,7,37,2013,104,3
237,58,6,25193,95,2,34,2016,27,2
392,449,8,27831,649,4,19,2018,141,2
1028,52,2,15742,151,6,22,2021,21,5
1768,281,4,5357,113,7,36,2008,153,4
2233,276,2,13423,684,5,38,2009,88,2
1047,409,10,4543,218,10,43,2000,81,5
1102,448,5,15147,206,10,10,2006,74,3
1494,290,7,5222,348,4,47,2018,70,1
2619,129,10,1209,392,8,26,2005,150,2
656,119,4,13516,594,4,46,2008,112,7
227,187,9,27700,269,2,7,2014,101,6
928,227,9,16695,470,6,11,2008,115,2
337,366,5,244,469,5,37,2019,37,5
2889,302,5,4938,605,5,14,2014,172,7
1539,390,4,19707,250,4,44,2005,50,3
2231,218,10,12311,509,3,8,2010,61,3
1380,9,3,21885,144,6,25,2011,161,2
185,384,4,28939,584,2,47,2010,181,4
423,139,2,13472,352,7,47,2005,141,7
239,45,1,5532,392,10,39,2012,193,2
2859,96,9,5334,386,8,28,2020,199,2
755,46,3,21968,574,5,44,2014,192,4
1445,49,7,16391,514,10,31,2014,103,5
2141,330,6,5464,88,8,47,2009,100,1
72,256,9,24571,493,7,32,2010,25,6
306,53,9,5556,331,9,20,2003,170,2
1790,443,5,21080,490,2,18,2002,117,2
2607,174,6,27782,452,4,18,2006,24,5
1676,182,10,25761,456,3,22,2020,9,7
1396,172,6,21168,596,2,3,2000,39,4
1927,99,10,9081,285,2,2,2017,55,1
68,265,10,5604,241,2,11,2007,27,6
2952,187,10,16913,649,4,40,2005,2,7
2962,448,7,2991,424,5,36,2000,64,7
2825,64,9,26630,262,8,22,2020,3,4
2231,184,6,27193,366,2,44,2008,111,5
331,197,9,21641,652,9,10,2018,198,4
2283,160,8,15232,669,8,32,2015,173,7
2630,151,8,16802,494,5,39,2014,133,1
1906,224,3,17850,211,5,2,2017,146,5
1344,321,1,10797,349,9,32,2011,187,2
2642,171,7,21743,676,10,18,2000,125,4
1331,198,8,17300,388,2,14,2018,162,2
827,354,1,22988,470,10,13,2004,103,6
1753,39,5,15566,470,7,41,2016,94,5
1451,19,10,26888,505,4,20,2008,134,5
1948,119,3,16959,183,6,43,2006,57,7
1324,58,1,2714,592,3,6,2003,144,6
565,155,7,24198,233,5,2,2016,120,4
379,10,10,1492,340,8,10,2011,12,2
1815,415,9,23446,655,3,28,2019,148,6
2471,109,6,17594,674,5,25,2016,192,4
1227,373,1,28348,377,2,14,2002,143,3
2661,14,8,1310,81,2,35,2019,139,3
2541,37,9,27050,280,9,49,2001,13,1
1493,58,9,9826,538,5,49,2015,80,6
107,103,7,24520,374,8,3,2016,85,6
2191,91,3,19156,483,9,11,2017,21,2
173,123,5,19379,632,5,50,2002,77,6
2894,414,3,18122,657,5,42,2019,159,3
2271,253,10,23747,606,9,50,2001,155,3
292,32,10,24501,338,7,12,2012,196,4
2355,211,9,15324,272,8,19,2000,79,6
1705,264,4,3949,359,10,39,2010,176,1
1736,91,10,7751,609,4,50,2021,166,5
1963,400,10,4294,528,4,24,2012,179,5
1529,400,9,27365,581,10,3,2017,149,1
918,178,7,8493,551,3,11,2002,65,2
2209,347,9,8739,131,6,33,2002,194,3
1311,25,10,6236,593,7,8,2004,163,4
1037,53,7,14391,521,10,34,2017,58,1
656,216,2,26444,466,3,42,2009,138,4
442,235,7,24379,452,8,17,2009,36,4
2325,130,4,6415,213,3,17,2006,39,4
1417,369,7,24832,209,6,7,2000,169,2
1640,427,7,21672,621,8,40,2013,88,4
1528,342,3,20343,674,3,15,2018,153,6
1912,192,10,16837,204,2,43,2002,84,4
620,421,10,6550,369,10,6,2012,45,7
1878,200,10,21288,375,3,11,2013,135,2
1683,419,8,15557,267,8,36,2012,44,2
1305,229,8,19661,473,8,48,2004,65,5
2384,441,9,23706,281,9,13,2017,95,1
2479,179,3,16562,127,7,6,2000,128,3
2494,147,5,757,475,5,9,2012,123,2
1064,257,3,6141,103,1,17,2007,154,6
2453,377,4,21246,406,6,38,2011,50,4
144,112,9,21035,305,8,17,2014,63,1
303,247,7,16467,596,9,3,2017,102,1
2431,293,7,23535,121,5,1,2005,114,3
833,106,5,21849,227,7,19,2000,114,1
1182,201,3,7374,615,10,42,2016,63,1
2557,73,2,27648,400,4,23,2017,20,4
2102,33,6,8128,485,8,27,2019,8,1
1468,316,6,7059,305,9,11,2010,157,2
